Time, Disp
1.491,30.0727
1.492,30.0576
1.493,30.0443
1.494,30.0326
1.495,30.0227
1.496,30.0146
1.497,30.0082
1.498,30.0036
1.499,30.0009
1.5,30
1.501,30.0009
1.502,30.0036
1.503,30.0082
1.504,30.0146
1.505,30.0227
1.506,30.0326
1.507,30.0443
1.508,30.0576
1.509,30.0727
1.51,30.0894
1.511,30.1077
1.512,30.1275
1.513,30.1489
1.514,30.1716
1.515,30.1958
1.516,30.2213
1.517,30.248
1.518,30.2759
1.519,30.3049
1.52,30.335
1.521,30.3659
1.522,30.3978
1.523,30.4303
1.524,30.4636
1.525,30.4974
1.526,30.5317
1.527,30.5663
1.528,30.6012
1.529,30.6363
1.53,30.6714
1.531,30.7063
1.532,30.7411
1.533,30.7756
1.534,30.8096
1.535,30.843
1.536,30.8758
1.537,30.9077
1.538,30.9386
1.539,30.9685
1.54,30.9971
1.541,31.0243
1.542,31.0501
1.543,31.0742
1.544,31.0965
1.545,31.1169
1.546,31.1353
1.547,31.1514
1.548,31.1652
1.549,31.1765
1.55,31.1852
1.551,31.1911
1.552,31.1941
1.553,31.1941
1.554,31.1909
1.555,31.1843
1.556,31.1742
1.557,31.1606
1.558,31.1432
1.559,31.1219
1.56,31.0966
1.561,31.0671
1.562,31.0334
1.563,30.9952
1.564,30.9525
1.565,30.9052
1.566,30.8531
1.567,30.796
1.568,30.734
1.569,30.6668
1.57,30.5944
1.571,30.5166
1.572,30.4333
1.573,30.3445
1.574,30.25
1.575,30.1497
1.576,30.0436
1.577,29.9316
1.578,29.8135
1.579,29.6894
1.58,29.559
1.581,29.4224
1.582,29.2794
1.583,29.1301
1.584,28.9743
1.585,28.812
1.586,28.6431
1.587,28.4676
1.588,28.2855
1.589,28.0967
1.59,27.9012
1.591,27.6989
1.592,27.4899
1.593,27.274
1.594,27.0514
1.595,26.8219
1.596,26.5857
1.597,26.3426
1.598,26.0927
1.599,25.836
1.6,25.5725
1.601,25.3022
1.602,25.0253
1.603,24.7416
1.604,24.4512
1.605,24.1542
1.606,23.8507
1.607,23.5406
1.608,23.224
1.609,22.9011
1.61,22.5717
1.611,22.2361
1.612,21.8943
1.613,21.5464
1.614,21.1925
1.615,20.8326
1.616,20.4668
1.617,20.0953
1.618,19.7182
1.619,19.3355
1.62,18.9474
1.621,18.5539
1.622,18.1553
1.623,17.7516
1.624,17.3429
1.625,16.9295
1.626,16.5113
1.627,16.0886
1.628,15.6615
1.629,15.2302
1.63,14.7948
1.631,14.3554
1.632,13.9122
1.633,13.4653
1.634,13.015
1.635,12.5614
1.636,12.1046
1.637,11.6448
1.638,11.1822
1.639,10.7169
1.64,10.2492
1.641,9.77922
1.642,9.30708
1.643,8.833
1.644,8.35716
1.645,7.87973
1.646,7.4009
1.647,6.92085
1.648,6.43976
1.649,5.95782
1.65,5.47521
1.651,4.99211
1.652,4.50871
1.653,4.02519
1.654,3.54173
1.655,3.05853
1.656,2.57575
1.657,2.09359
1.658,1.61222
1.659,1.13183
1.66,0.652583
1.661,0.17467
1.662,-0.301739
1.663,-0.776467
1.664,-1.24934
1.665,-1.7202
1.666,-2.18886
1.667,-2.65516
1.668,-3.11895
1.669,-3.58005
1.67,-4.0383
1.671,-4.49356
1.672,-4.94567
1.673,-5.39448
1.674,-5.83984
1.675,-6.2816
1.676,-6.71964
1.677,-7.1538
1.678,-7.58396
1.679,-8.00998
1.68,-8.43175
1.681,-8.84913
1.682,-9.26202
1.683,-9.67029
1.684,-10.0738
1.685,-10.4726
1.686,-10.8663
1.687,-11.2551
1.688,-11.6387
1.689,-12.0172
1.69,-12.3903
1.691,-12.7581
1.692,-13.1204
1.693,-13.4772
1.694,-13.8284
1.695,-14.174
1.696,-14.5139
1.697,-14.848
1.698,-15.1764
1.699,-15.4989
1.7,-15.8156
1.701,-16.1264
1.702,-16.4312
1.703,-16.7301
1.704,-17.0231
1.705,-17.3101
1.706,-17.5911
1.707,-17.8661
1.708,-18.1352
1.709,-18.3983
1.71,-18.6555
1.711,-18.9067
1.712,-19.152
1.713,-19.3915
1.714,-19.6251
1.715,-19.8529
1.716,-20.0749
1.717,-20.2913
1.718,-20.5019
1.719,-20.707
1.72,-20.9065
1.721,-21.1005
1.722,-21.289
1.723,-21.4723
1.724,-21.6502
1.725,-21.823
1.726,-21.9906
1.727,-22.1532
1.728,-22.3109
1.729,-22.4638
1.73,-22.6118
1.731,-22.7553
1.732,-22.8942
1.733,-23.0286
1.734,-23.1588
1.735,-23.2847
1.736,-23.4065
1.737,-23.5243
1.738,-23.6382
1.739,-23.7484
1.74,-23.8549
1.741,-23.958
1.742,-24.0576
1.743,-24.154
1.744,-24.2473
1.745,-24.3376
1.746,-24.425
1.747,-24.5097
1.748,-24.5918
1.749,-24.6714
1.75,-24.7487
1.751,-24.8238
1.752,-24.8969
1.753,-24.968
1.754,-25.0373
1.755,-25.1049
1.756,-25.171
1.757,-25.2358
1.758,-25.2992
1.759,-25.3615
1.76,-25.4229
1.761,-25.4833
1.762,-25.5431
1.763,-25.6022
1.764,-25.6608
1.765,-25.719
1.766,-25.777
1.767,-25.8349
1.768,-25.8927
1.769,-25.9507
1.77,-26.0089
1.771,-26.0674
1.772,-26.1264
1.773,-26.1859
1.774,-26.246
1.775,-26.3069
1.776,-26.3686
1.777,-26.4312
1.778,-26.4949
1.779,-26.5597
1.78,-26.6256
1.781,-26.6929
1.782,-26.7615
1.783,-26.8314
1.784,-26.9029
1.785,-26.9759
1.786,-27.0506
1.787,-27.1268
1.788,-27.2048
1.789,-27.2846
1.79,-27.3661
1.791,-27.4495
1.792,-27.5348
1.793,-27.622
1.794,-27.7111
1.795,-27.8021
1.796,-27.8951
1.797,-27.9901
1.798,-28.0871
1.799,-28.186
1.8,-28.287
1.801,-28.3899
1.802,-28.4948
1.803,-28.6016
1.804,-28.7104
1.805,-28.8211
1.806,-28.9336
1.807,-29.048
1.808,-29.1642
1.809,-29.2821
1.81,-29.4018
1.811,-29.5231
1.812,-29.646
1.813,-29.7705
1.814,-29.8964
1.815,-30.0238
1.816,-30.1525
1.817,-30.2824
1.818,-30.4135
1.819,-30.5457
1.82,-30.6789
1.821,-30.813
1.822,-30.948
1.823,-31.0836
1.824,-31.2198
1.825,-31.3566
1.826,-31.4937
1.827,-31.6311
1.828,-31.7687
1.829,-31.9063
1.83,-32.0438
1.831,-32.1811
1.832,-32.3181
1.833,-32.4546
1.834,-32.5905
1.835,-32.7257
1.836,-32.8601
1.837,-32.9934
1.838,-33.1255
1.839,-33.2564
1.84,-33.3859
1.841,-33.5137
1.842,-33.6399
1.843,-33.7641
1.844,-33.8864
1.845,-34.0065
1.846,-34.1242
1.847,-34.2395
1.848,-34.3522
1.849,-34.4621
1.85,-34.5691
1.851,-34.673
1.852,-34.7737
1.853,-34.871
1.854,-34.9648
1.855,-35.055
1.856,-35.1413
1.857,-35.2236
1.858,-35.3019
1.859,-35.3759
1.86,-35.4455
1.861,-35.5106
1.862,-35.571
1.863,-35.6265
1.864,-35.6772
1.865,-35.7227
1.866,-35.763
1.867,-35.798
1.868,-35.8276
1.869,-35.8515
1.87,-35.8698
1.871,-35.8822
1.872,-35.8886
1.873,-35.8891
1.874,-35.8833
1.875,-35.8713
1.876,-35.853
1.877,-35.8281
1.878,-35.7968
1.879,-35.7588
1.88,-35.714
1.881,-35.6625
1.882,-35.6041
1.883,-35.5387
1.884,-35.4663
1.885,-35.3868
1.886,-35.3002
1.887,-35.2064
1.888,-35.1053
1.889,-34.997
1.89,-34.8813
1.891,-34.7582
1.892,-34.6277
1.893,-34.4898
1.894,-34.3445
1.895,-34.1917
1.896,-34.0314
1.897,-33.8637
1.898,-33.6885
1.899,-33.5058
1.9,-33.3156
1.901,-33.118
1.902,-32.9129
1.903,-32.7005
1.904,-32.4807
1.905,-32.2535
1.906,-32.019
1.907,-31.7773
1.908,-31.5284
1.909,-31.2723
1.91,-31.0092
1.911,-30.739
1.912,-30.4618
1.913,-30.1778
1.914,-29.887
1.915,-29.5895
1.916,-29.2853
1.917,-28.9746
1.918,-28.6574
1.919,-28.3339
1.92,-28.0042
1.921,-27.6684
1.922,-27.3266
1.923,-26.9788
1.924,-26.6253
1.925,-26.2662
1.926,-25.9016
1.927,-25.5316
1.928,-25.1563
1.929,-24.776
1.93,-24.3907
1.931,-24.0006
1.932,-23.6058
1.933,-23.2065
1.934,-22.8029
1.935,-22.3951
1.936,-21.9833
1.937,-21.5676
1.938,-21.1482
1.939,-20.7253
1.94,-20.299
1.941,-19.8695
1.942,-19.4371
1.943,-19.0017
1.944,-18.5637
1.945,-18.1232
1.946,-17.6804
1.947,-17.2355
1.948,-16.7886
1.949,-16.3399
1.95,-15.8897
1.951,-15.438
1.952,-14.9851
1.953,-14.5312
1.954,-14.0763
1.955,-13.6208
1.956,-13.1648
1.957,-12.7085
1.958,-12.252
1.959,-11.7955
1.96,-11.3393
1.961,-10.8834
1.962,-10.4281
1.963,-9.97348
1.964,-9.51979
1.965,-9.06716
1.966,-8.61576
1.967,-8.16576
1.968,-7.71732
1.969,-7.2706
1.97,-6.82576
1.971,-6.38296
1.972,-5.94233
1.973,-5.50404
1.974,-5.06824
1.975,-4.63505
1.976,-4.20463
1.977,-3.77711
1.978,-3.35263
1.979,-2.9313
1.98,-2.51326
1.981,-2.09863
1.982,-1.68753
1.983,-1.28007
1.984,-0.876362
1.985,-0.47651
1.986,-0.0806173
1.987,0.31122
1.988,0.698909
1.989,1.08236
1.99,1.46149
1.991,1.83622
1.992,2.20648
1.993,2.57219
1.994,2.93329
1.995,3.28972
1.996,3.64142
1.997,3.98834
1.998,4.33044
1.999,4.66767
2,5
2.001,5.3274
2.002,5.64983
2.003,5.96728
2.004,6.27973
2.005,6.58717
2.006,6.88958
2.007,7.18698
2.008,7.47935
2.009,7.76671
2.01,8.04907
2.011,8.32645
2.012,8.59886
2.013,8.86633
2.014,9.12889
2.015,9.38658
2.016,9.63943
2.017,9.88749
2.018,10.1308
2.019,10.3694
2.02,10.6034
2.021,10.8328
2.022,11.0578
2.023,11.2782
2.024,11.4943
2.025,11.7061
2.026,11.9137
2.027,12.1172
2.028,12.3166
2.029,12.512
2.03,12.7036
2.031,12.8914
2.032,13.0756
2.033,13.2562
2.034,13.4333
2.035,13.6071
2.036,13.7776
2.037,13.945
2.038,14.1093
2.039,14.2708
2.04,14.4294
2.041,14.5854
2.042,14.7389
2.043,14.8899
2.044,15.0386
2.045,15.1852
2.046,15.3297
2.047,15.4722
2.048,15.613
2.049,15.7521
2.05,15.8897
2.051,16.0258
2.052,16.1607
2.053,16.2944
2.054,16.4271
2.055,16.5589
2.056,16.6899
2.057,16.8203
2.058,16.9502
2.059,17.0796
2.06,17.2089
2.061,17.3379
2.062,17.467
2.063,17.5961
2.064,17.7255
2.065,17.8552
2.066,17.9854
2.067,18.1161
2.068,18.2475
2.069,18.3797
2.07,18.5128
2.071,18.6469
2.072,18.7821
2.073,18.9184
2.074,19.0561
2.075,19.1951
2.076,19.3357
2.077,19.4777
2.078,19.6214
2.079,19.7669
2.08,19.9141
2.081,20.0631
2.082,20.2142
2.083,20.3672
2.084,20.5222
2.085,20.6794
2.086,20.8387
2.087,21.0003
2.088,21.1641
2.089,21.3302
2.09,21.4986
2.091,21.6694
2.092,21.8426
2.093,22.0182
2.094,22.1962
2.095,22.3766
2.096,22.5595
2.097,22.7449
2.098,22.9327
2.099,23.1229
2.1,23.3156
2.101,23.5107
2.102,23.7082
2.103,23.9081
2.104,24.1103
2.105,24.3148
2.106,24.5216
2.107,24.7307
2.108,24.9419
2.109,25.1553
2.11,25.3707
2.111,25.5881
2.112,25.8075
2.113,26.0288
2.114,26.2519
2.115,26.4768
2.116,26.7032
2.117,26.9313
2.118,27.1608
2.119,27.3917
2.12,27.6239
2.121,27.8572
2.122,28.0916
2.123,28.327
2.124,28.5633
2.125,28.8002
2.126,29.0378
2.127,29.2759
2.128,29.5144
2.129,29.7531
2.13,29.9919
2.131,30.2307
2.132,30.4693
2.133,30.7076
2.134,30.9455
2.135,31.1828
2.136,31.4194
2.137,31.6551
2.138,31.8897
2.139,32.1232
2.14,32.3553
2.141,32.586
2.142,32.815
2.143,33.0422
2.144,33.2675
2.145,33.4906
2.146,33.7115
2.147,33.9299
2.148,34.1458
2.149,34.3589
2.15,34.5691
2.151,34.7762
2.152,34.9801
2.153,35.1806
2.154,35.3776
2.155,35.5708
2.156,35.7602
2.157,35.9456
2.158,36.1268
2.159,36.3036
2.16,36.476
2.161,36.6438
2.162,36.8068
2.163,36.9648
2.164,37.1178
2.165,37.2656
2.166,37.4081
2.167,37.545
2.168,37.6764
2.169,37.802
2.17,37.9217
2.171,38.0353
2.172,38.1429
2.173,38.2442
2.174,38.3392
2.175,38.4276
2.176,38.5095
2.177,38.5847
2.178,38.6531
2.179,38.7146
2.18,38.7691
2.181,38.8165
2.182,38.8568
2.183,38.8898
2.184,38.9155
2.185,38.9339
2.186,38.9447
2.187,38.9481
2.188,38.9438
2.189,38.9319
2.19,38.9124
2.191,38.8851
2.192,38.85
2.193,38.8072
2.194,38.7565
2.195,38.698
2.196,38.6315
2.197,38.5572
2.198,38.4751
2.199,38.385
2.2,38.287
2.201,38.1811
2.202,38.0673
2.203,37.9457
2.204,37.8163
2.205,37.679
2.206,37.5339
2.207,37.3811
2.208,37.2206
2.209,37.0525
2.21,36.8767
2.211,36.6934
2.212,36.5026
2.213,36.3044
2.214,36.0988
2.215,35.886
2.216,35.666
2.217,35.4389
2.218,35.2047
2.219,34.9637
2.22,34.7158
2.221,34.4612
2.222,34.2
2.223,33.9323
2.224,33.6583
2.225,33.3779
2.226,33.0915
2.227,32.799
2.228,32.5006
2.229,32.1965
2.23,31.8867
2.231,31.5715
2.232,31.251
2.233,30.9253
2.234,30.5945
2.235,30.2589
2.236,29.9186
2.237,29.5736
2.238,29.2243
2.239,28.8707
2.24,28.513
2.241,28.1515
2.242,27.7861
2.243,27.4172
2.244,27.0448
2.245,26.6693
2.246,26.2906
2.247,25.909
2.248,25.5248
2.249,25.1379
2.25,24.7487
2.251,24.3573
2.252,23.9639
2.253,23.5686
2.254,23.1717
2.255,22.7733
2.256,22.3735
2.257,21.9726
2.258,21.5707
2.259,21.1681
2.26,20.7648
2.261,20.361
2.262,19.9569
2.263,19.5528
2.264,19.1487
2.265,18.7448
2.266,18.3412
2.267,17.9382
2.268,17.5359
2.269,17.1345
2.27,16.734
2.271,16.3347
2.272,15.9367
2.273,15.5401
2.274,15.1452
2.275,14.7519
2.276,14.3605
2.277,13.9712
2.278,13.5839
2.279,13.1989
2.28,12.8163
2.281,12.4362
2.282,12.0586
2.283,11.6839
2.284,11.3119
2.285,10.9428
2.286,10.5768
2.287,10.2139
2.288,9.85426
2.289,9.49789
2.29,9.14489
2.291,8.79536
2.292,8.44935
2.293,8.10695
2.294,7.7682
2.295,7.43318
2.296,7.10193
2.297,6.7745
2.298,6.45095
2.299,6.1313
2.3,5.81559
2.301,5.50386
2.302,5.19613
2.303,4.89242
2.304,4.59274
2.305,4.29712
2.306,4.00554
2.307,3.71802
2.308,3.43455
2.309,3.15512
2.31,2.87973
2.311,2.60835
2.312,2.34097
2.313,2.07755
2.314,1.81807
2.315,1.56249
2.316,1.31077
2.317,1.06287
2.318,0.818738
2.319,0.578327
2.32,0.341578
2.321,0.108432
2.322,-0.121176
2.323,-0.347313
2.324,-0.570051
2.325,-0.789466
2.326,-1.00563
2.327,-1.21864
2.328,-1.42857
2.329,-1.63551
2.33,-1.83955
2.331,-2.04079
2.332,-2.23932
2.333,-2.43525
2.334,-2.62868
2.335,-2.81971
2.336,-3.00845
2.337,-3.19501
2.338,-3.37951
2.339,-3.56205
2.34,-3.74275
2.341,-3.92174
2.342,-4.09912
2.343,-4.27502
2.344,-4.44957
2.345,-4.62287
2.346,-4.79507
2.347,-4.96627
2.348,-5.13661
2.349,-5.30622
2.35,-5.47521
2.351,-5.64371
2.352,-5.81185
2.353,-5.97976
2.354,-6.14757
2.355,-6.31538
2.356,-6.48334
2.357,-6.65157
2.358,-6.82018
2.359,-6.9893
2.36,-7.15906
2.361,-7.32957
2.362,-7.50095
2.363,-7.67331
2.364,-7.84678
2.365,-8.02146
2.366,-8.19747
2.367,-8.37491
2.368,-8.55389
2.369,-8.73452
2.37,-8.9169
2.371,-9.10113
2.372,-9.2873
2.373,-9.4755
2.374,-9.66584
2.375,-9.85839
2.376,-10.0532
2.377,-10.2505
2.378,-10.4502
2.379,-10.6524
2.38,-10.8572
2.381,-11.0647
2.382,-11.2749
2.383,-11.4879
2.384,-11.7038
2.385,-11.9225
2.386,-12.1442
2.387,-12.3689
2.388,-12.5966
2.389,-12.8273
2.39,-13.0612
2.391,-13.2981
2.392,-13.5382
2.393,-13.7814
2.394,-14.0278
2.395,-14.2774
2.396,-14.5301
2.397,-14.786
2.398,-15.045
2.399,-15.3072
2.4,-15.5725
2.401,-15.8409
2.402,-16.1124
2.403,-16.3869
2.404,-16.6645
2.405,-16.9451
2.406,-17.2285
2.407,-17.5149
2.408,-17.804
2.409,-18.096
2.41,-18.3906
2.411,-18.6879
2.412,-18.9878
2.413,-19.2901
2.414,-19.5948
2.415,-19.9019
2.416,-20.2112
2.417,-20.5227
2.418,-20.8361
2.419,-21.1516
2.42,-21.4688
2.421,-21.7878
2.422,-22.1084
2.423,-22.4305
2.424,-22.754
2.425,-23.0787
2.426,-23.4045
2.427,-23.7314
2.428,-24.0591
2.429,-24.3875
2.43,-24.7165
2.431,-25.046
2.432,-25.3757
2.433,-25.7056
2.434,-26.0355
2.435,-26.3653
2.436,-26.6947
2.437,-27.0237
2.438,-27.3521
2.439,-27.6797
2.44,-28.0064
2.441,-28.332
2.442,-28.6563
2.443,-28.9791
2.444,-29.3004
2.445,-29.6199
2.446,-29.9375
2.447,-30.253
2.448,-30.5662
2.449,-30.877
2.45,-31.1852
2.451,-31.4907
2.452,-31.7931
2.453,-32.0925
2.454,-32.3886
2.455,-32.6813
2.456,-32.9703
2.457,-33.2556
2.458,-33.537
2.459,-33.8143
2.46,-34.0873
2.461,-34.3559
2.462,-34.6199
2.463,-34.8792
2.464,-35.1336
2.465,-35.3829
2.466,-35.6271
2.467,-35.866
2.468,-36.0994
2.469,-36.3272
2.47,-36.5492
2.471,-36.7654
2.472,-36.9755
2.473,-37.1795
2.474,-37.3772
2.475,-37.5685
2.476,-37.7533
2.477,-37.9315
2.478,-38.1029
2.479,-38.2675
2.48,-38.4251
2.481,-38.5757
2.482,-38.7192
2.483,-38.8554
2.484,-38.9843
2.485,-39.1059
2.486,-39.2199
2.487,-39.3264
2.488,-39.4253
2.489,-39.5165
2.49,-39.6
2.491,-39.6756
2.492,-39.7435
2.493,-39.8034
2.494,-39.8555
2.495,-39.8996
2.496,-39.9357
2.497,-39.9638
2.498,-39.9839
2.499,-39.996
2.5,-40
2.501,-39.996
2.502,-39.9839
2.503,-39.9638
2.504,-39.9357
2.505,-39.8996
2.506,-39.8555
2.507,-39.8034
2.508,-39.7435
2.509,-39.6756
2.51,-39.6
2.511,-39.5165
2.512,-39.4253
2.513,-39.3264
2.514,-39.2199
2.515,-39.1059
2.516,-38.9843
2.517,-38.8554
2.518,-38.7192
2.519,-38.5757
2.52,-38.4251
2.521,-38.2675
2.522,-38.1029
2.523,-37.9315
2.524,-37.7533
2.525,-37.5685
2.526,-37.3772
2.527,-37.1795
2.528,-36.9755
2.529,-36.7654
2.53,-36.5492
2.531,-36.3272
2.532,-36.0994
2.533,-35.866
2.534,-35.6271
2.535,-35.3829
2.536,-35.1336
2.537,-34.8792
2.538,-34.6199
2.539,-34.3559
2.54,-34.0873
2.541,-33.8143
2.542,-33.537
2.543,-33.2556
2.544,-32.9703
2.545,-32.6813
2.546,-32.3886
2.547,-32.0925
2.548,-31.7931
2.549,-31.4907
2.55,-31.1852
2.551,-30.877
2.552,-30.5662
2.553,-30.253
2.554,-29.9375
2.555,-29.6199
2.556,-29.3004
2.557,-28.9791
2.558,-28.6563
2.559,-28.332
2.56,-28.0064
2.561,-27.6797
2.562,-27.3521
2.563,-27.0237
2.564,-26.6947
2.565,-26.3653
2.566,-26.0355
2.567,-25.7056
2.568,-25.3757
2.569,-25.046
2.57,-24.7165
2.571,-24.3875
2.572,-24.0591
2.573,-23.7314
2.574,-23.4045
2.575,-23.0787
2.576,-22.754
2.577,-22.4305
2.578,-22.1084
2.579,-21.7878
2.58,-21.4688
2.581,-21.1516
2.582,-20.8361
2.583,-20.5227
2.584,-20.2112
2.585,-19.9019
2.586,-19.5948
2.587,-19.2901
2.588,-18.9878
2.589,-18.6879
2.59,-18.3906
2.591,-18.096
2.592,-17.804
2.593,-17.5149
2.594,-17.2285
2.595,-16.9451
2.596,-16.6645
2.597,-16.3869
2.598,-16.1124
2.599,-15.8409
2.6,-15.5725
2.601,-15.3072
2.602,-15.045
2.603,-14.786
2.604,-14.5301
2.605,-14.2774
2.606,-14.0278
2.607,-13.7814
2.608,-13.5382
2.609,-13.2981
2.61,-13.0612
2.611,-12.8273
2.612,-12.5966
2.613,-12.3689
2.614,-12.1442
2.615,-11.9225
2.616,-11.7038
2.617,-11.4879
2.618,-11.2749
2.619,-11.0647
2.62,-10.8572
2.621,-10.6524
2.622,-10.4502
2.623,-10.2505
2.624,-10.0532
2.625,-9.85839
2.626,-9.66584
2.627,-9.4755
2.628,-9.2873
2.629,-9.10113
2.63,-8.9169
2.631,-8.73452
2.632,-8.55389
2.633,-8.37491
2.634,-8.19747
2.635,-8.02146
2.636,-7.84678
2.637,-7.67331
2.638,-7.50095
2.639,-7.32957
2.64,-7.15906
2.641,-6.9893
2.642,-6.82018
2.643,-6.65157
2.644,-6.48334
2.645,-6.31538
2.646,-6.14757
2.647,-5.97976
2.648,-5.81185
2.649,-5.64371
2.65,-5.47521
2.651,-5.30622
2.652,-5.13661
2.653,-4.96627
2.654,-4.79507
2.655,-4.62287
2.656,-4.44957
2.657,-4.27502
2.658,-4.09912
2.659,-3.92174
2.66,-3.74275
2.661,-3.56205
2.662,-3.37951
2.663,-3.19501
2.664,-3.00845
2.665,-2.81971
2.666,-2.62868
2.667,-2.43525
2.668,-2.23932
2.669,-2.04079
2.67,-1.83955
2.671,-1.63551
2.672,-1.42857
2.673,-1.21864
2.674,-1.00563
2.675,-0.789466
2.676,-0.570051
2.677,-0.347313
2.678,-0.121176
2.679,0.108432
2.68,0.341578
2.681,0.578327
2.682,0.818738
2.683,1.06287
2.684,1.31077
2.685,1.56249
2.686,1.81807
2.687,2.07755
2.688,2.34097
2.689,2.60835
2.69,2.87973
2.691,3.15512
2.692,3.43455
2.693,3.71802
2.694,4.00554
2.695,4.29712
2.696,4.59274
2.697,4.89242
2.698,5.19613
2.699,5.50386
2.7,5.81559
2.701,6.1313
2.702,6.45095
2.703,6.7745
2.704,7.10193
2.705,7.43318
2.706,7.7682
2.707,8.10695
2.708,8.44935
2.709,8.79536
2.71,9.14489
2.711,9.49789
2.712,9.85426
2.713,10.2139
2.714,10.5768
2.715,10.9428
2.716,11.3119
2.717,11.6839
2.718,12.0586
2.719,12.4362
2.72,12.8163
2.721,13.1989
2.722,13.5839
2.723,13.9712
2.724,14.3605
2.725,14.7519
2.726,15.1452
2.727,15.5401
2.728,15.9367
2.729,16.3347
2.73,16.734
2.731,17.1345
2.732,17.5359
2.733,17.9382
2.734,18.3412
2.735,18.7448
2.736,19.1487
2.737,19.5528
2.738,19.9569
2.739,20.361
2.74,20.7648
2.741,21.1681
2.742,21.5707
2.743,21.9726
2.744,22.3735
2.745,22.7733
2.746,23.1717
2.747,23.5686
2.748,23.9639
2.749,24.3573
2.75,24.7487
2.751,25.1379
2.752,25.5248
2.753,25.909
2.754,26.2906
2.755,26.6693
2.756,27.0448
2.757,27.4172
2.758,27.7861
2.759,28.1515
2.76,28.513
2.761,28.8707
2.762,29.2243
2.763,29.5736
2.764,29.9186
2.765,30.2589
2.766,30.5945
2.767,30.9253
2.768,31.251
2.769,31.5715
2.77,31.8867
2.771,32.1965
2.772,32.5006
2.773,32.799
2.774,33.0915
2.775,33.3779
2.776,33.6583
2.777,33.9323
2.778,34.2
2.779,34.4612
2.78,34.7158
2.781,34.9637
2.782,35.2047
2.783,35.4389
2.784,35.666
2.785,35.886
2.786,36.0988
2.787,36.3044
2.788,36.5026
2.789,36.6934
2.79,36.8767
2.791,37.0525
2.792,37.2206
2.793,37.3811
2.794,37.5339
2.795,37.679
2.796,37.8163
2.797,37.9457
2.798,38.0673
2.799,38.1811
2.8,38.287
2.801,38.385
2.802,38.4751
2.803,38.5572
2.804,38.6315
2.805,38.698
2.806,38.7565
2.807,38.8072
2.808,38.85
2.809,38.8851
2.81,38.9124
2.811,38.9319
2.812,38.9438
2.813,38.9481
2.814,38.9447
2.815,38.9339
2.816,38.9155
2.817,38.8898
2.818,38.8568
2.819,38.8165
2.82,38.7691
2.821,38.7146
2.822,38.6531
2.823,38.5847
2.824,38.5095
2.825,38.4276
2.826,38.3392
2.827,38.2442
2.828,38.1429
2.829,38.0353
2.83,37.9217
2.831,37.802
2.832,37.6764
2.833,37.545
2.834,37.4081
2.835,37.2656
2.836,37.1178
2.837,36.9648
2.838,36.8068
2.839,36.6438
2.84,36.476
2.841,36.3036
2.842,36.1268
2.843,35.9456
2.844,35.7602
2.845,35.5708
2.846,35.3776
2.847,35.1806
2.848,34.9801
2.849,34.7762
2.85,34.5691
2.851,34.3589
2.852,34.1458
2.853,33.9299
2.854,33.7115
2.855,33.4906
2.856,33.2675
2.857,33.0422
2.858,32.815
2.859,32.586
2.86,32.3553
2.861,32.1232
2.862,31.8897
2.863,31.6551
2.864,31.4194
2.865,31.1828
2.866,30.9455
2.867,30.7076
2.868,30.4693
2.869,30.2307
2.87,29.9919
2.871,29.7531
2.872,29.5144
2.873,29.2759
2.874,29.0378
2.875,28.8002
2.876,28.5633
2.877,28.327
2.878,28.0916
2.879,27.8572
2.88,27.6239
2.881,27.3917
2.882,27.1608
2.883,26.9313
2.884,26.7032
2.885,26.4768
2.886,26.2519
2.887,26.0288
2.888,25.8075
2.889,25.5881
2.89,25.3707
2.891,25.1553
2.892,24.9419
2.893,24.7307
2.894,24.5216
2.895,24.3148
2.896,24.1103
2.897,23.9081
2.898,23.7082
2.899,23.5107
2.9,23.3156
2.901,23.1229
2.902,22.9327
2.903,22.7449
2.904,22.5595
2.905,22.3766
2.906,22.1962
2.907,22.0182
2.908,21.8426
2.909,21.6694
2.91,21.4986
2.911,21.3302
2.912,21.1641
2.913,21.0003
2.914,20.8387
2.915,20.6794
2.916,20.5222
2.917,20.3672
2.918,20.2142
2.919,20.0631
2.92,19.9141
2.921,19.7669
2.922,19.6214
2.923,19.4777
2.924,19.3357
2.925,19.1951
2.926,19.0561
2.927,18.9184
2.928,18.7821
2.929,18.6469
2.93,18.5128
2.931,18.3797
2.932,18.2475
2.933,18.1161
2.934,17.9854
2.935,17.8552
2.936,17.7255
2.937,17.5961
2.938,17.467
2.939,17.3379
2.94,17.2089
2.941,17.0796
2.942,16.9502
2.943,16.8203
2.944,16.6899
2.945,16.5589
2.946,16.4271
2.947,16.2944
2.948,16.1607
2.949,16.0258
2.95,15.8897
2.951,15.7521
2.952,15.613
2.953,15.4722
2.954,15.3297
2.955,15.1852
2.956,15.0386
2.957,14.8899
2.958,14.7389
2.959,14.5854
2.96,14.4294
2.961,14.2708
2.962,14.1093
2.963,13.945
2.964,13.7776
2.965,13.6071
2.966,13.4333
2.967,13.2562
2.968,13.0756
2.969,12.8914
2.97,12.7036
2.971,12.512
2.972,12.3166
2.973,12.1172
2.974,11.9137
2.975,11.7061
2.976,11.4943
2.977,11.2782
2.978,11.0578
2.979,10.8328
2.98,10.6034
2.981,10.3694
2.982,10.1308
2.983,9.88749
2.984,9.63943
